[ 2019-07-02T13:53:14+08:00 ] 222.209.32.230 /Backet/Users/getList/id/10055/p/16.html
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000014s ]
INFO: [ app_init ] --END-- [ RunTime:0.000291s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000412s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000459s ]
NOTIC: [8] Undefined index: lite /www/web/168/ThinkPHP/Library/Think/Db.class.php 第 37 行.
SQL: SHOW COLUMNS FROM `acc_money` [ RunTime:0.0005s ]
SQL: SHOW COLUMNS FROM `acc_nums` [ RunTime:0.0004s ]
SQL: SHOW COLUMNS FROM `account` [ RunTime:0.0004s ]
SQL: SHOW COLUMNS FROM `syspaysn` [ RunTime:0.0004s ]
SQL: SHOW COLUMNS FROM `orders` [ RunTime:0.0004s ]
SQL: SELECT COUNT(*) AS tp_count FROM `acc_money` WHERE `uid` = '10055' LIMIT 1   [ RunTime:0.0060s ]
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: reback_infos /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 485 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: reback_infos /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 485 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: reback_infos /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 485 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: reback_infos /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 485 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: reback_infos /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 485 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: reback_infos /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 485 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: in_name /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 483 行.
NOTIC: [8] Undefined index: reback_infos /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 485 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 490 行.
NOTIC: [8] Undefined index: id /www/web/168/Dexis/Runtime/Cache/Backet/7092214914a29b5a6d0aeab9d7818c9c.php 第 491 行.
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.041577s ]
INFO: [ view_parse ] --END-- [ RunTime:0.041607s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000101s ]
INFO: [ view_filter ] --END-- [ RunTime:0.000123s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.000311s ]
INFO: [ app_end ] --END-- [ RunTime:0.000348s ]

[ 2019-07-02T14:12:29+08:00 ] 112.19.233.14 /Backet/
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000009s ]
INFO: [ app_init ] --END-- [ RunTime:0.000202s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000250s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000283s ]
NOTIC: [8] Undefined index: lite /www/web/168/ThinkPHP/Library/Think/Db.class.php 第 37 行.
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000028s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000061s ]
INFO: Run Behavior\ParseTemplateBehavior [ RunTime:0.003543s ]
INFO: [ view_parse ] --END-- [ RunTime:0.003573s ]
INFO: [ view_filter ] --START--
INFO: Run Behavior\WriteHtmlCacheBehavior [ RunTime:0.000081s ]
INFO: [ view_filter ] --END-- [ RunTime:0.000101s ]
INFO: [ app_end ] --START--
INFO: Run Behavior\ShowPageTraceBehavior [ RunTime:0.000279s ]
INFO: [ app_end ] --END-- [ RunTime:0.000304s ]

[ 2019-07-02T14:12:32+08:00 ] 112.19.233.14 /Backet/Index/logon.html
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000009s ]
INFO: [ app_init ] --END-- [ RunTime:0.000203s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000255s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000287s ]
NOTIC: [8] Undefined index: lite /www/web/168/ThinkPHP/Library/Think/Db.class.php 第 37 行.
SQL: SHOW COLUMNS FROM `sysmang` [ RunTime:0.0006s ]
SQL: SELECT * FROM `sysmang` WHERE `name` = 'jiajia' AND `passwd` = '7c7d4110a3e9e0ad73072d1b9d145708' LIMIT 1   [ RunTime:0.0003s ]

[ 2019-07-02T14:12:32+08:00 ] 112.19.233.14 /Backet/Goods/order_sr.html
INFO: [ app_init ] --START--
INFO: Run Behavior\BuildLiteBehavior [ RunTime:0.000009s ]
INFO: [ app_init ] --END-- [ RunTime:0.000194s ]
INFO: [ app_begin ] --START--
INFO: Run Behavior\ReadHtmlCacheBehavior [ RunTime:0.000260s ]
INFO: [ app_begin ] --END-- [ RunTime:0.000295s ]
NOTIC: [8] Undefined index: lite /www/web/168/ThinkPHP/Library/Think/Db.class.php 第 37 行.
SQL: SHOW COLUMNS FROM `order_drs` [ RunTime:0.0006s ]
SQL: SHOW COLUMNS FROM `account` [ RunTime:0.0005s ]
SQL: SHOW COLUMNS FROM `systrans` [ RunTime:0.0004s ]
NOTIC: [8] Undefined index: username /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 603 行.
NOTIC: [8] Undefined index: start /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 613 行.
NOTIC: [8] Undefined index: ends /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 614 行.
NOTIC: [8] Undefined index: name /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 619 行.
NOTIC: [8] Undefined index: phone /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 620 行.
NOTIC: [8] Undefined index: status /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 621 行.
NOTIC: [8] Undefined index: dotype /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 622 行.
NOTIC: [8] Undefined index: dotype /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 625 行.
NOTIC: [8] Undefined index: dotype /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 628 行.
NOTIC: [8] Undefined variable: where /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 634 行.
SQL: SELECT COUNT(*) AS tp_count FROM `order_drs` LIMIT 1   [ RunTime:0.0016s ]
SQL: SELECT * FROM `order_drs` ORDER BY id desc LIMIT 0,10   [ RunTime:0.0002s ]
SQL: SELECT SUM(nums) AS tp_sum FROM `order_drs` WHERE `status` = 3 AND `have_pay` = 1 LIMIT 1   [ RunTime:0.0024s ]
SQL: SELECT SUM(nums) AS tp_sum FROM `order_drs` WHERE `status` = 4 AND `have_pay` = 3 AND `sure` = 1 LIMIT 1   [ RunTime:0.0022s ]
NOTIC: [8] Undefined index: dotype /www/web/168/Dexis/Backet/Controller/GoodsController.class.php 第 709 行.
SQL: SELECT * FROM `systrans` WHERE ( status=1 )  [ RunTime:0.0002s ]
INFO: [ view_parse ] --START--
INFO: [ template_filter ] --START--
INFO: Run Behavior\ContentReplaceBehavior [ RunTime:0.000088s ]
INFO: [ template_filter ] --END-- [ RunTime:0.000121s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 107416 LIMIT 1   [ RunTime:0.0002s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15c8a415bdad64' LIMIT 1   [ RunTime:0.0990s ]
SQL: SHOW COLUMNS FROM `acc_level` [ RunTime:0.0005s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 5 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 107416 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SHOW COLUMNS FROM `acc_addr` [ RunTime:0.0004s ]
SQL: SELECT * FROM `acc_addr` WHERE `id` = 33452 LIMIT 1   [ RunTime:0.0002s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 54961 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15c6776e5018c2' LIMIT 1   [ RunTime:0.0239s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 5 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 54961 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 33449 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 70500 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15c6f9d98296b0' LIMIT 1   [ RunTime:0.0656s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 3 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 70500 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 33448 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 19181 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15b9fc24011064' LIMIT 1   [ RunTime:0.0014s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 5 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 19181 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 4831 LIMIT 1   [ RunTime:0.0002s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 110932 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15b90bfb9bc82c' LIMIT 1   [ RunTime:0.0010s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 110932 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 33437 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 26067 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15c6798c929870' LIMIT 1   [ RunTime:0.0240s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 5 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 26067 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 33445 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 110941 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15be53f04b6656' LIMIT 1   [ RunTime:0.0042s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 110941 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 33444 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 8344 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15b6d601f86afa' LIMIT 1   [ RunTime:0.0005s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 6 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 8344 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 1969 LIMIT 1   [ RunTime:0.0002s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 104741 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15c7cb1bb7bb69' LIMIT 1   [ RunTime:0.0959s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 3 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 104741 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
NOTIC: [8] Use of undefined constant name - assumed 'name' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
NOTIC: [8] Undefined index: transid /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 417 行.
SQL: SELECT * FROM `systrans` WHERE `id` = 0 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Use of undefined constant idcard - assumed 'idcard' /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 430 行.
SQL: SELECT * FROM `acc_addr` WHERE `id` = 32957 LIMIT 1   [ RunTime:0.0002s ]
NOTIC: [8] Undefined variable: rec /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 408 行.
SQL: SELECT * FROM `account` WHERE `id` = 104741 LIMIT 1   [ RunTime:0.0001s ]
SQL: SELECT * FROM `account` WHERE `sysid` = '15c7cb1bb7bb69' LIMIT 1   [ RunTime:0.0963s ]
SQL: SELECT * FROM `acc_level` WHERE `id` = 3 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined variable: p /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 409 行.
SQL: SELECT * FROM `account` WHERE `id` = 104741 LIMIT 1   [ RunTime:0.0001s ]
NOTIC: [8] Undefined index: same /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 414 行.
NOTIC: [8] Undefined index: same_pro /www/web/168/Dexis/Runtime/Cache/Backet/5cf58fa4bb0e9bc3e63fa3f27df85943.php 第 415 行.
